村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Division1,Division2,Start Year,End Year,Data
991,花园村志,村民纠纷 Number of Civil Mediations,,,2004,2015,132
991,花园村志,入伍 Military Enlistment,,,1956,1984,143
991,花园村志,入伍 Military Enlistment,,,1985,2015,84
992,故城村志,阶级成分 Class Status,,地主 Landlord,1947,1952,2
992,故城村志,阶级成分 Class Status,,富农 Rich Peasant,1947,1952,3
992,故城村志,阶级成分 Class Status,,中农 Middle Peasant,1947,1952,62
992,故城村志,阶级成分 Class Status,,贫下中农 Poor and Lower Middle Peasant,1947,1952,31
993,都康村志,入伍 Military Enlistment,,,1949,2014,25
994,廖家林村志,入伍 Military Enlistment,,,1950,1954,12
995,关虎屯村志,入伍 Military Enlistment,,,1955,2005,159
997,葛寨村志,入伍 Military Enlistment,,,1955,2017,79
997,葛寨村志,共产党员 CCP Membership,总 Total,,1949,2017,92
997,葛寨村志,共产党员 CCP Membership,男 Male,,1949,2017,59
997,葛寨村志,共产党员 CCP Membership,女 Female,,1949,2017,33
997,葛寨村志,入伍 Military Enlistment,,,1950,1953,5
998,崔家村志,入伍 Military Enlistment,,,1946,2011,61
998,崔家村志,新党员 New CCP Membership,总 Total,,1952,2012,73
998,崔家村志,新党员 New CCP Membership,女 Female,,1952,2012,8
998,崔家村志,新党员 New CCP Membership,男 Male,,1952,2012,65
999,篁墩村志,入伍 Military Enlistment,,,1949,2014,40
